"Year","Gender","Class","Name","Mark","Event","State"
2004,"Girls","c",NA,"11' 0""","Pole Vault","Nebraska"
2004,"Girls","c",NA,"2:18.698","800m","Nebraska"
2004,"Girls","c",NA,"12.224","100m","Nebraska"
2004,"Girls","c",NA,"5:16.140","1600m","Nebraska"
2004,"Girls","d",NA,"5' 7""","High Jump","Nebraska"
2004,"Girls","d",NA,"9' 10""","Pole Vault","Nebraska"
2004,"Girls","d",NA,"2:21.942","800m","Nebraska"
2004,"Girls","d",NA,"12.556","100m","Nebraska"
2004,"Girls","d",NA,"5:26.992","1600m","Nebraska"
2004,"Boys","a",NA,"6' 10""","High Jump","Nebraska"
2004,"Boys","a",NA,"14' 10""","Pole Vault","Nebraska"
2004,"Boys","a",NA,"1:53.323","800m","Nebraska"
2004,"Boys","a",NA,"10.747","100m","Nebraska"
2004,"Boys","a",NA,"4:11.873","1600m","Nebraska"
2004,"Boys","b",NA,"6' 6""","High Jump","Nebraska"
2004,"Boys","b",NA,"15' 6""","Pole Vault","Nebraska"
2004,"Boys","b",NA,"1:55.769","800m","Nebraska"
2004,"Boys","b",NA,"10.851","100m","Nebraska"
2004,"Boys","b",NA,"4:29.594","1600m","Nebraska"
2004,"Boys","c",NA,"6' 8""","High Jump","Nebraska"
2004,"Boys","c",NA,"13' 10""","Pole Vault","Nebraska"
2004,"Boys","c",NA,"1:52.626","800m","Nebraska"
2004,"Boys","c",NA,"11.030","100m","Nebraska"
2004,"Boys","c",NA,"4:28.317","1600m","Nebraska"
2004,"Boys","d",NA,"6' 6""","High Jump","Nebraska"
2004,"Boys","d",NA,"13' 0""","Pole Vault","Nebraska"
2004,"Boys","d",NA,"1:58.838","800m","Nebraska"
2004,"Boys","d",NA,"11.045","100m","Nebraska"
2004,"Boys","d",NA,"4:40.814","1600m","Nebraska"
2003,"Girls","a",NA,"5' 7""","High Jump","Nebraska"
2003,"Girls","a",NA,"10' 4""","Pole Vault","Nebraska"
2003,"Girls","a",NA,"2:17.124","800m","Nebraska"
2003,"Girls","a",NA,"12.490","100m","Nebraska"
2003,"Girls","a",NA,"4:58.091","1600m","Nebraska"
2003,"Girls","b",NA,"5' 6""","High Jump","Nebraska"
2003,"Girls","b",NA,"13' 0""","Pole Vault","Nebraska"
2003,"Girls","b",NA,"2:14.617","800m","Nebraska"
2003,"Girls","b",NA,"12.528","100m","Nebraska"
2003,"Girls","b",NA,"4:58.133","1600m","Nebraska"
2003,"Girls","c",NA,"5' 8""","High Jump","Nebraska"
2003,"Girls","c",NA,"10' 8""","Pole Vault","Nebraska"
2003,"Girls","c",NA,"2:23.716","800m","Nebraska"
2003,"Girls","c",NA,"12.649","100m","Nebraska"
2003,"Girls","c",NA,"5:25.319","1600m","Nebraska"
2003,"Girls","d",NA,"5' 4""","High Jump","Nebraska"
2003,"Girls","d",NA,"10' 0""","Pole Vault","Nebraska"
2003,"Girls","d",NA,"2:19.826","800m","Nebraska"
2003,"Girls","d",NA,"12.626","100m","Nebraska"
2003,"Girls","d",NA,"5:33.349","1600m","Nebraska"
2003,"Boys","a",NA,"6' 6""","High Jump","Nebraska"
2003,"Boys","a",NA,"14' 6""","Pole Vault","Nebraska"
2003,"Boys","a",NA,"1:55.223","800m","Nebraska"
2003,"Boys","a",NA,"10.744","100m","Nebraska"
2003,"Boys","a",NA,"4:12.224","1600m","Nebraska"
2003,"Boys","b",NA,"6' 8""","High Jump","Nebraska"
2003,"Boys","b",NA,"16' 0""","Pole Vault","Nebraska"
2003,"Boys","b",NA,"1:57.129","800m","Nebraska"
2003,"Boys","b",NA,"11.085","100m","Nebraska"
2003,"Boys","b",NA,"4:26.695","1600m","Nebraska"
2003,"Boys","c",NA,"6' 4""","High Jump","Nebraska"
2003,"Boys","c",NA,"14' 0""","Pole Vault","Nebraska"
2003,"Boys","c",NA,"1:56.962","800m","Nebraska"
2003,"Boys","c",NA,"11.128","100m","Nebraska"
2003,"Boys","c",NA,"4:30.360","1600m","Nebraska"
2003,"Boys","d",NA,"6' 6""","High Jump","Nebraska"
2003,"Boys","d",NA,"13' 0""","Pole Vault","Nebraska"
2003,"Boys","d",NA,"2:02.266","800m","Nebraska"
2003,"Boys","d",NA,"11.084","100m","Nebraska"
2003,"Boys","d",NA,"4:35.557","1600m","Nebraska"
2002,"Girls","a",NA,"5' 6""","High Jump","Nebraska"
2002,"Girls","a",NA,"11' 3""","Pole Vault","Nebraska"
2002,"Girls","a",NA,"2:15.45","800m","Nebraska"
2002,"Girls","a",NA,"12.13","100m","Nebraska"
2002,"Girls","a",NA,"5:11.29","1600m","Nebraska"
2002,"Girls","b",NA,"5' 4""","High Jump","Nebraska"
2002,"Girls","b",NA,"12' 10""","Pole Vault","Nebraska"
2002,"Girls","b",NA,"2:16.34","800m","Nebraska"
2002,"Girls","b",NA,"12.55","100m","Nebraska"
2002,"Girls","b",NA,"5:09.51","1600m","Nebraska"
2002,"Girls","c",NA,"5' 7""","High Jump","Nebraska"
2002,"Girls","c",NA,"10' 8""","Pole Vault","Nebraska"
2002,"Girls","c",NA,"2:22.13","800m","Nebraska"
2002,"Girls","c",NA,"12.59","100m","Nebraska"
2002,"Girls","c",NA,"5:23.67","1600m","Nebraska"
2002,"Girls","d",NA,"5' 4""","High Jump","Nebraska"
2002,"Girls","d",NA,"9' 10""","Pole Vault","Nebraska"
2002,"Girls","d",NA,"2:18.16","800m","Nebraska"
2002,"Girls","d",NA,"12.56","100m","Nebraska"
2002,"Girls","d",NA,"5:25.81","1600m","Nebraska"
2002,"Boys","a",NA,"6' 6""","High Jump","Nebraska"
2002,"Boys","a",NA,"14' 6""","Pole Vault","Nebraska"
2002,"Boys","a",NA,"1:54.47","800m","Nebraska"
2002,"Boys","a",NA,"10.86","100m","Nebraska"
2002,"Boys","a",NA,"4:18.56","1600m","Nebraska"
2002,"Boys","b",NA,"6' 9""","High Jump","Nebraska"
2002,"Boys","b",NA,"14' 6""","Pole Vault","Nebraska"
2002,"Boys","b",NA,"1:57.01","800m","Nebraska"
2002,"Boys","b",NA,"11.03","100m","Nebraska"
2002,"Boys","b",NA,"4:27.46","1600m","Nebraska"
2002,"Boys","c",NA,"6' 5""","High Jump","Nebraska"
2002,"Boys","c",NA,"14' 8""","Pole Vault","Nebraska"
2002,"Boys","c",NA,"1:57.01","800m","Nebraska"
2002,"Boys","c",NA,"11.17","100m","Nebraska"
2002,"Boys","c",NA,"4:28.40","1600m","Nebraska"
2002,"Boys","d",NA,"6' 5""","High Jump","Nebraska"
2002,"Boys","d",NA,"12' 8""","Pole Vault","Nebraska"
2002,"Boys","d",NA,"1:59.25","800m","Nebraska"
2002,"Boys","d",NA,"10.87","100m","Nebraska"
2002,"Boys","d",NA,"4:34.14","1600m","Nebraska"
2001,"Girls","a",NA,"5' 7""","High Jump","Nebraska"
2001,"Girls","a",NA,"11' 10-1/2""","Pole Vault","Nebraska"
2001,"Girls","a",NA,"2:16.05","800m","Nebraska"
2001,"Girls","a",NA,"12.60","100m","Nebraska"
2001,"Girls","a",NA,"5:02.12","1600m","Nebraska"
2001,"Girls","b",NA,"5' 6""","High Jump","Nebraska"
2001,"Girls","b",NA,"12' 2""","Pole Vault","Nebraska"
2001,"Girls","b",NA,"2:17.05","800m","Nebraska"
2001,"Girls","b",NA,"12.68","100m","Nebraska"
2001,"Girls","b",NA,"5:13.57","1600m","Nebraska"
2001,"Girls","c",NA,"5' 6""","High Jump","Nebraska"
2001,"Girls","c",NA,"10' 2""","Pole Vault","Nebraska"
2001,"Girls","c",NA,"2:19.27","800m","Nebraska"
2001,"Girls","c",NA,"12.82","100m","Nebraska"
2001,"Girls","c",NA,"5:18.40","1600m","Nebraska"
2001,"Girls","d",NA,"5' 5""","High Jump","Nebraska"
2001,"Girls","d",NA,"8' 10""","Pole Vault","Nebraska"
2001,"Girls","d",NA,"2:21.42","800m","Nebraska"
2001,"Girls","d",NA,"12.79","100m","Nebraska"
2001,"Girls","d",NA,"5:14.13","1600m","Nebraska"
2001,"Boys","a",NA,"6' 5""","High Jump","Nebraska"
2001,"Boys","a",NA,"15' 8""","Pole Vault","Nebraska"
2001,"Boys","a",NA,"1:55.23","800m","Nebraska"
2001,"Boys","a",NA,"10.97","100m","Nebraska"
2001,"Boys","a",NA,"4:21.00","1600m","Nebraska"
2001,"Boys","b",NA,"6' 8""","High Jump","Nebraska"
2001,"Boys","b",NA,"14' 8""","Pole Vault","Nebraska"
2001,"Boys","b",NA,"1:57.55","800m","Nebraska"
2001,"Boys","b",NA,"11.07","100m","Nebraska"
2001,"Boys","b",NA,"4:26.99","1600m","Nebraska"
2001,"Boys","c",NA,"6' 4""","High Jump","Nebraska"
2001,"Boys","c",NA,"14' 6""","Pole Vault","Nebraska"
2001,"Boys","c",NA,"1:55.82","800m","Nebraska"
2001,"Boys","c",NA,"10.66","100m","Nebraska"
2001,"Boys","c",NA,"4:23.55","1600m","Nebraska"
2001,"Boys","d",NA,"6' 8""","High Jump","Nebraska"
2001,"Boys","d",NA,"12' 10""","Pole Vault","Nebraska"
2001,"Boys","d",NA,"2:00.49","800m","Nebraska"
2001,"Boys","d",NA,"10.91","100m","Nebraska"
2001,"Boys","d",NA,"4:36.88","1600m","Nebraska"
2000,"Girls","a",NA,"5' 7""","High Jump","Nebraska"
2000,"Girls","a",NA,"11' 6""","Pole Vault","Nebraska"
2000,"Girls","a",NA,"2:15.96","800m","Nebraska"
2000,"Girls","a",NA,"12.30","100m","Nebraska"
2000,"Girls","a",NA,"5:01.94","1600m","Nebraska"
2000,"Girls","b",NA,"5' 6""","High Jump","Nebraska"
2000,"Girls","b",NA,"11' 8""","Pole Vault","Nebraska"
2000,"Girls","b",NA,"2:12.05","800m","Nebraska"
2000,"Girls","b",NA,"12.26","100m","Nebraska"
2000,"Girls","b",NA,"5:23.32","1600m","Nebraska"
2000,"Girls","c",NA,"5' 8""","High Jump","Nebraska"
2000,"Girls","c",NA,"10' 0""","Pole Vault","Nebraska"
2000,"Girls","c",NA,"2:18.64","800m","Nebraska"
2000,"Girls","c",NA,"12.51","100m","Nebraska"
2000,"Girls","c",NA,"5:23.28","1600m","Nebraska"
2000,"Girls","d",NA,"5' 6""","High Jump","Nebraska"
2000,"Girls","d",NA,"11' 0""","Pole Vault","Nebraska"
2000,"Girls","d",NA,"2:19.93","800m","Nebraska"
2000,"Girls","d",NA,"12.53","100m","Nebraska"
2000,"Girls","d",NA,"5:23.08","1600m","Nebraska"
2000,"Boys","a",NA,"6' 8""","High Jump","Nebraska"
2000,"Boys","a",NA,"15' 0""","Pole Vault","Nebraska"
2000,"Boys","a",NA,"1:53.84","800m","Nebraska"
2000,"Boys","a",NA,"10.60","100m","Nebraska"
2000,"Boys","a",NA,"4:12.14","1600m","Nebraska"
2000,"Boys","b",NA,"7' 0""","High Jump","Nebraska"
2000,"Boys","b",NA,"14' 2""","Pole Vault","Nebraska"
2000,"Boys","b",NA,"1:57.78","800m","Nebraska"
2000,"Boys","b",NA,"10.81","100m","Nebraska"
2000,"Boys","b",NA,"4:20.97","1600m","Nebraska"
2000,"Boys","c",NA,"6' 8""","High Jump","Nebraska"
2000,"Boys","c",NA,"14' 0""","Pole Vault","Nebraska"
2000,"Boys","c",NA,"1:58.45","800m","Nebraska"
2000,"Boys","c",NA,"10.80","100m","Nebraska"
2000,"Boys","c",NA,"4:28.98","1600m","Nebraska"
2000,"Boys","d",NA,"6' 6""","High Jump","Nebraska"
2000,"Boys","d",NA,"14' 0""","Pole Vault","Nebraska"
2000,"Boys","d",NA,"2:00.00","800m","Nebraska"
2000,"Boys","d",NA,"11.06","100m","Nebraska"
2000,"Boys","d",NA,"4:27.34","1600m","Nebraska"
1999,"Girls","a",NA,"5' 5""","High Jump","Nebraska"
1999,"Girls","a",NA,"10' 6""","Pole Vault","Nebraska"
1999,"Girls","a",NA,"2:16.59","800m","Nebraska"
1999,"Girls","a",NA,"12.29","100m","Nebraska"
1999,"Girls","a",NA,"5:03.23","1600m","Nebraska"
1999,"Girls","b",NA,"5' 5""","High Jump","Nebraska"
1999,"Girls","b",NA,"10' 4""","Pole Vault","Nebraska"
1999,"Girls","b",NA,"2:13.34","800m","Nebraska"
1999,"Girls","b",NA,"12.08","100m","Nebraska"
1999,"Girls","b",NA,"5:15.27","1600m","Nebraska"
1999,"Girls","c",NA,"5' 8""","High Jump","Nebraska"
1999,"Girls","c",NA,"11' 6""","Pole Vault","Nebraska"
1999,"Girls","c",NA,"2:19.70","800m","Nebraska"
1999,"Girls","c",NA,"12.56","100m","Nebraska"
1999,"Girls","c",NA,"5:21.24","1600m","Nebraska"
1999,"Girls","d",NA,"5' 4""","High Jump","Nebraska"
1999,"Girls","d",NA,"9' 4""","Pole Vault","Nebraska"
1999,"Girls","d",NA,"2:21.15","800m","Nebraska"
1999,"Girls","d",NA,"12.51","100m","Nebraska"
1999,"Girls","d",NA,"5:31.43","1600m","Nebraska"
1999,"Boys","a",NA,"6' 7""","High Jump","Nebraska"
1999,"Boys","a",NA,"15' 2""","Pole Vault","Nebraska"
1999,"Boys","a",NA,"1:52.70","800m","Nebraska"
1999,"Boys","a",NA,"10.70","100m","Nebraska"
1999,"Boys","a",NA,"4:16.73","1600m","Nebraska"
1999,"Boys","b",NA,"6' 9""","High Jump","Nebraska"
1999,"Boys","b",NA,"14' 2""","Pole Vault","Nebraska"
1999,"Boys","b",NA,"1:54.53","800m","Nebraska"
1999,"Boys","b",NA,"10.85","100m","Nebraska"
1999,"Boys","b",NA,"4:29.23","1600m","Nebraska"
1999,"Boys","c",NA,"6' 7""","High Jump","Nebraska"
1999,"Boys","c",NA,"14' 0""","Pole Vault","Nebraska"
1999,"Boys","c",NA,"1:57.18","800m","Nebraska"
1999,"Boys","c",NA,"11.04","100m","Nebraska"
1999,"Boys","c",NA,"4:30.52","1600m","Nebraska"
1999,"Boys","d",NA,"6' 9""","High Jump","Nebraska"
1999,"Boys","d",NA,"13' 0""","Pole Vault","Nebraska"
1999,"Boys","d",NA,"1:59.73","800m","Nebraska"
1999,"Boys","d",NA,"11.14","100m","Nebraska"
1999,"Boys","d",NA,"4:33.17","1600m","Nebraska"
1998,"Girls","a",NA,"5' 5""","High Jump","Nebraska"
1998,"Girls","a",NA,"2:18.98","800m","Nebraska"
1998,"Girls","a",NA,"12.18","100m","Nebraska"
1998,"Girls","a",NA,"5:06.46","1600m","Nebraska"
1998,"Girls","b",NA,"5' 4""","High Jump","Nebraska"
1998,"Girls","b",NA,"2:14.36","800m","Nebraska"
1998,"Girls","b",NA,"12.09","100m","Nebraska"
1998,"Girls","b",NA,"5:15.69","1600m","Nebraska"
1998,"Girls","c",NA,"5' 7""","High Jump","Nebraska"
1998,"Girls","c",NA,"2:21.36","800m","Nebraska"
1998,"Girls","c",NA,"12.92","100m","Nebraska"
1998,"Girls","c",NA,"5:18.11","1600m","Nebraska"
1998,"Girls","d",NA,"5' 5""","High Jump","Nebraska"
1998,"Girls","d",NA,"2:16.99","800m","Nebraska"
1998,"Girls","d",NA,"12.64","100m","Nebraska"
1998,"Girls","d",NA,"5:20.99","1600m","Nebraska"
1998,"Boys","a",NA,"6' 4""","High Jump","Nebraska"
1998,"Boys","a",NA,"15' 0""","Pole Vault","Nebraska"
1998,"Boys","a",NA,"1:53.51","800m","Nebraska"
1998,"Boys","a",NA,"10.61","100m","Nebraska"
1998,"Boys","a",NA,"4:20.77","1600m","Nebraska"
1998,"Boys","b",NA,"6' 8""","High Jump","Nebraska"
1998,"Boys","b",NA,"15' 1""","Pole Vault","Nebraska"
1998,"Boys","b",NA,"1:53.12","800m","Nebraska"
1998,"Boys","b",NA,"11.15","100m","Nebraska"
1998,"Boys","b",NA,"4:20.11","1600m","Nebraska"
1998,"Boys","c",NA,"6' 5""","High Jump","Nebraska"
1998,"Boys","c",NA,"14' 4""","Pole Vault","Nebraska"
1998,"Boys","c",NA,"1:56.90","800m","Nebraska"
1998,"Boys","c",NA,"11.14","100m","Nebraska"
1998,"Boys","c",NA,"4:31.41","1600m","Nebraska"
1998,"Boys","d",NA,"6' 5""","High Jump","Nebraska"
1998,"Boys","d",NA,"13' 8""","Pole Vault","Nebraska"
1998,"Boys","d",NA,"1:58.67","800m","Nebraska"
1998,"Boys","d",NA,"11.31","100m","Nebraska"
1998,"Boys","d",NA,"4:32.02","1600m","Nebraska"
1997,"Girls","a",NA,"5' 8""","High Jump","Nebraska"
1997,"Girls","a",NA,"2:17.39","800m","Nebraska"
1997,"Girls","a",NA,"12.12","100m","Nebraska"
1997,"Girls","a",NA,"5:05.22","1600m","Nebraska"
1997,"Girls","b",NA,"5' 5""","High Jump","Nebraska"
1997,"Girls","b",NA,"2:15.52","800m","Nebraska"
1997,"Girls","b",NA,"12.24","100m","Nebraska"
1997,"Girls","b",NA,"5:12.09","1600m","Nebraska"
1997,"Girls","c",NA,"5' 4""","High Jump","Nebraska"
1997,"Girls","c",NA,"2:19.94","800m","Nebraska"
1997,"Girls","c",NA,"12.63","100m","Nebraska"
1997,"Girls","c",NA,"5:14.98","1600m","Nebraska"
1997,"Girls","d",NA,"5' 5""","High Jump","Nebraska"
1997,"Girls","d",NA,"2:22.28","800m","Nebraska"
1997,"Girls","d",NA,"12.63","100m","Nebraska"
1997,"Girls","d",NA,"5:16.75","1600m","Nebraska"
1997,"Boys","a",NA,"6' 10""","High Jump","Nebraska"
1997,"Boys","a",NA,"15' 4""","Pole Vault","Nebraska"
1997,"Boys","a",NA,"1:52.84","800m","Nebraska"
1997,"Boys","a",NA,"10.78","100m","Nebraska"
1997,"Boys","a",NA,"4:15.32","1600m","Nebraska"
1997,"Boys","b",NA,"6' 9""","High Jump","Nebraska"
1997,"Boys","b",NA,"15' 2""","Pole Vault","Nebraska"
1997,"Boys","b",NA,"1:51.59","800m","Nebraska"
1997,"Boys","b",NA,"10.85","100m","Nebraska"
1997,"Boys","b",NA,"4:18.17","1600m","Nebraska"
1997,"Boys","c",NA,"6' 7""","High Jump","Nebraska"
1997,"Boys","c",NA,"15' 5""","Pole Vault","Nebraska"
1997,"Boys","c",NA,"1:58.93","800m","Nebraska"
1997,"Boys","c",NA,"11.00","100m","Nebraska"
1997,"Boys","c",NA,"4:31.09","1600m","Nebraska"
1997,"Boys","d",NA,"6' 5""","High Jump","Nebraska"
1997,"Boys","d",NA,"13' 2""","Pole Vault","Nebraska"
1997,"Boys","d",NA,"1:58.53","800m","Nebraska"
1997,"Boys","d",NA,"11.33","100m","Nebraska"
1997,"Boys","d",NA,"4:26.24","1600m","Nebraska"
2019,"Girls","A",NA,"5-05.00","High Jump","Nebraska"
2019,"Girls","A",NA,"12-02.00","Pole Vault","Nebraska"
2019,"Girls","A",NA,"2:24.55","800m","Nebraska"
2019,"Girls","A",NA,"2:16.42","800m","Nebraska"
2019,"Girls","A",NA,"12.08","100m","Nebraska"
2019,"Girls","A",NA,"5:04.32","1600m","Nebraska"
2019,"Girls","B",NA,"11-03.00","Pole Vault","Nebraska"
2019,"Girls","B",NA,"5-07.00","High Jump","Nebraska"
2019,"Girls","B",NA,"2:24.64","800m","Nebraska"
2019,"Girls","B",NA,"2:21.67","800m","Nebraska"
2019,"Girls","B",NA,"12.30","100m","Nebraska"
2019,"Girls","B",NA,"5:24.07","1600m","Nebraska"
2019,"Girls","C",NA,"12-09.00","Pole Vault","Nebraska"
2019,"Girls","C",NA,"5-04.00","High Jump","Nebraska"
2019,"Girls","C",NA,"2:25.34","800m","Nebraska"
2019,"Girls","C",NA,"2:18.08","800m","Nebraska"
2019,"Girls","C",NA,"12.29","100m","Nebraska"
2019,"Girls","C",NA,"5:14.09","1600m","Nebraska"
2019,"Girls","D",NA,"5-05.00","High Jump","Nebraska"
2019,"Girls","D",NA,"11-06.00","Pole Vault","Nebraska"
2019,"Girls","D",NA,"2:27.78","800m","Nebraska"
2019,"Girls","D",NA,"2:20.41","800m","Nebraska"
2019,"Girls","D",NA,"12.55","100m","Nebraska"
2019,"Girls","D",NA,"5:27.53","1600m","Nebraska"
2019,"Boys","A",NA,"15-06.25","Pole Vault","Nebraska"
2019,"Boys","A",NA,"6-07.00","High Jump","Nebraska"
2019,"Boys","A",NA,"1:59.40","800m","Nebraska"
2019,"Boys","A",NA,"1:52.85","800m","Nebraska"
2019,"Boys","A",NA,"10.87","100m","Nebraska"
2019,"Boys","A",NA,"4:19.71","1600m","Nebraska"
2019,"Boys","B",NA,"6-08.00","High Jump","Nebraska"
2019,"Boys","B",NA,"16-02.00","Pole Vault","Nebraska"
2019,"Boys","B",NA,"2:01.93","800m","Nebraska"
2019,"Boys","B",NA,"1:56.76","800m","Nebraska"
2019,"Boys","B",NA,"10.84","100m","Nebraska"
2019,"Boys","B",NA,"4:24.28","1600m","Nebraska"
2019,"Boys","C",NA,"6-06.00","High Jump","Nebraska"
2019,"Boys","C",NA,"15-02.00","Pole Vault","Nebraska"
2019,"Boys","C",NA,"2:00.92","800m","Nebraska"
2019,"Boys","C",NA,"1:56.44","800m","Nebraska"
2019,"Boys","C",NA,"10.53","100m","Nebraska"
2019,"Boys","C",NA,"4:23.46","1600m","Nebraska"
2019,"Boys","D",NA,"14-02.00","Pole Vault","Nebraska"
2019,"Boys","D",NA,"6-06.00","High Jump","Nebraska"
2019,"Boys","D",NA,"2:04.28","800m","Nebraska"
2019,"Boys","D",NA,"1:58.78","800m","Nebraska"
2019,"Boys","D",NA,"11.11","100m","Nebraska"
2019,"Boys","D",NA,"4:37.54","1600m","Nebraska"
2018,"Girls","A",NA,"12-04.50","Pole Vault","Nebraska"
2018,"Girls","A",NA,"5-08.00","High Jump","Nebraska"
2018,"Girls","A",NA,"2:24.28","800m","Nebraska"
2018,"Girls","A",NA,"2:16.33","800m","Nebraska"
2018,"Girls","A",NA,"12.30","100m","Nebraska"
2018,"Girls","A",NA,"5:03.23","1600m","Nebraska"
2018,"Girls","B",NA,"5-04.00","High Jump","Nebraska"
2018,"Girls","B",NA,"11-02.00","Pole Vault","Nebraska"
2018,"Girls","B",NA,"2:23.98","800m","Nebraska"
2018,"Girls","B",NA,"2:21.22","800m","Nebraska"
2018,"Girls","B",NA,"12.44","100m","Nebraska"
2018,"Girls","B",NA,"5:13.79","1600m","Nebraska"
2018,"Girls","C",NA,"5-05.00","High Jump","Nebraska"
2018,"Girls","C",NA,"12-02.00","Pole Vault","Nebraska"
2018,"Girls","C",NA,"2:20.45","800m","Nebraska"
2018,"Girls","C",NA,"2:19.60","800m","Nebraska"
2018,"Girls","C",NA,"12.47","100m","Nebraska"
2018,"Girls","C",NA,"5:13.89","1600m","Nebraska"
2018,"Girls","D",NA,"10-08.00","Pole Vault","Nebraska"
2018,"Girls","D",NA,"5-02.00","High Jump","Nebraska"
2018,"Girls","D",NA,"2:30.27","800m","Nebraska"
2018,"Girls","D",NA,"2:20.44","800m","Nebraska"
2018,"Girls","D",NA,"12.77","100m","Nebraska"
2018,"Girls","D",NA,"5:25.39","1600m","Nebraska"
2018,"Boys","A",NA,"6-08.00","High Jump","Nebraska"
2018,"Boys","A",NA,"15-04.00","Pole Vault","Nebraska"
2018,"Boys","A",NA,"2:01.70","800m","Nebraska"
2018,"Boys","A",NA,"1:55.80","800m","Nebraska"
2018,"Boys","A",NA,"10.63","100m","Nebraska"
2018,"Boys","A",NA,"4:17.71","1600m","Nebraska"
2018,"Boys","B",NA,"16-00.50","Pole Vault","Nebraska"
2018,"Boys","B",NA,"7-00.25","High Jump","Nebraska"
2018,"Boys","B",NA,"2:02.97","800m","Nebraska"
2018,"Boys","B",NA,"1:56.73","800m","Nebraska"
2018,"Boys","B",NA,"10.90","100m","Nebraska"
2018,"Boys","B",NA,"4:21.67","1600m","Nebraska"
2018,"Boys","C",NA,"15-04.00","Pole Vault","Nebraska"
2018,"Boys","C",NA,"6-09.00","High Jump","Nebraska"
2018,"Boys","C",NA,"2:01.93","800m","Nebraska"
2018,"Boys","C",NA,"1:59.36","800m","Nebraska"
2018,"Boys","C",NA,"10.80","100m","Nebraska"
2018,"Boys","C",NA,"4:26.54","1600m","Nebraska"
2018,"Boys","D",NA,"6-04.00","High Jump","Nebraska"
2018,"Boys","D",NA,"14-08.00","Pole Vault","Nebraska"
2018,"Boys","D",NA,"1:56.48","800m","Nebraska"
2018,"Boys","D",NA,"2:00.76","800m","Nebraska"
2018,"Boys","D",NA,"11.17","100m","Nebraska"
2018,"Boys","D",NA,"4:31.65","1600m","Nebraska"
2017,"Girls","A",NA,"5-03.00","High Jump","Nebraska"
2017,"Girls","A",NA,"11-08.00","Pole Vault","Nebraska"
2017,"Girls","A",NA,"2:21.87","800m","Nebraska"
2017,"Girls","A",NA,"2:13.22","800m","Nebraska"
2017,"Girls","A",NA,"12.2","100m","Nebraska"
2017,"Girls","A",NA,"5:02.21","1600m","Nebraska"
2017,"Girls","B",NA,"11-02.00","Pole Vault","Nebraska"
2017,"Girls","B",NA,"5-04.00","High Jump","Nebraska"
2017,"Girls","B",NA,"2:22.29","800m","Nebraska"
2017,"Girls","B",NA,"2:17.21","800m","Nebraska"
2017,"Girls","B",NA,"12.3","100m","Nebraska"
2017,"Girls","B",NA,"5:06.90","1600m","Nebraska"
2017,"Girls","C",NA,"10-04.00","Pole Vault","Nebraska"
2017,"Girls","C",NA,"5-02.00","High Jump","Nebraska"
2017,"Girls","C",NA,"2:18.37","800m","Nebraska"
2017,"Girls","C",NA,"2:15.16","800m","Nebraska"
2017,"Girls","C",NA,"12.1","100m","Nebraska"
2017,"Girls","C",NA,"5:05.25","1600m","Nebraska"
2017,"Girls","D",NA,"5-02.00","High Jump","Nebraska"
2017,"Girls","D",NA,"10-08.00","Pole Vault","Nebraska"
2017,"Girls","D",NA,"2:31.48","800m","Nebraska"
2017,"Girls","D",NA,"2:20.14","800m","Nebraska"
2017,"Girls","D",NA,"12.2","100m","Nebraska"
2017,"Girls","D",NA,"5:29.0","1600m","Nebraska"
2017,"Boys","A",NA,"14-06.00","Pole Vault","Nebraska"
2017,"Boys","A",NA,"6-10.00","High Jump","Nebraska"
2017,"Boys","A",NA,"1:57.36","800m","Nebraska"
2017,"Boys","A",NA,"1:54.54","800m","Nebraska"
2017,"Boys","A",NA,"10.5","100m","Nebraska"
2017,"Boys","A",NA,"4:09.6","1600m","Nebraska"
2017,"Boys","B",NA,"6-09.00","High Jump","Nebraska"
2017,"Boys","B",NA,"14-04.00","Pole Vault","Nebraska"
2017,"Boys","B",NA,"1:59.93","800m","Nebraska"
2017,"Boys","B",NA,"1:56.37","800m","Nebraska"
2017,"Boys","B",NA,"10.6","100m","Nebraska"
2017,"Boys","B",NA,"4:24.8","1600m","Nebraska"
2017,"Boys","C",NA,"6-09.00","High Jump","Nebraska"
2017,"Boys","C",NA,"14-08.00","Pole Vault","Nebraska"
2017,"Boys","C",NA,"2:02.93","800m","Nebraska"
2017,"Boys","C",NA,"1:56.53","800m","Nebraska"
2017,"Boys","C",NA,"10.6","100m","Nebraska"
2017,"Boys","C",NA,"4:28.3","1600m","Nebraska"
2017,"Boys","D",NA,"13-10.00","Pole Vault","Nebraska"
2017,"Boys","D",NA,"6-03.00","High Jump","Nebraska"
2017,"Boys","D",NA,"2:05.66","800m","Nebraska"
2017,"Boys","D",NA,"1:56.86","800m","Nebraska"
2017,"Boys","D",NA,"10.9","100m","Nebraska"
2017,"Boys","D",NA,"4:37.98","1600m","Nebraska"
2016,"Girls","A",NA,"11-02.00","Pole Vault","Nebraska"
2016,"Girls","A",NA,"5-06.00","High Jump","Nebraska"
2016,"Girls","A",NA,"2:20.51","800m","Nebraska"
2016,"Girls","A",NA,"2:15.79","800m","Nebraska"
2016,"Girls","A",NA,"11.76","100m","Nebraska"
2016,"Girls","A",NA,"5:02.40","1600m","Nebraska"
2016,"Girls","B",NA,"5-06.00","High Jump","Nebraska"
