"State","Year","Gender","Event","Mark"
"Florida",1983,"Girls","800m",132.7257
"Florida",1983,"Girls","High Jump",1.5748
"Florida",1984,"Boys","100m",10.393
"Florida",1984,"Boys","1600m",247.85406
"Florida",1984,"Boys","800m",112.94112
"Florida",1984,"Boys","High Jump",1.9304
"Florida",1984,"Boys","Pole Vault",3.6576
"Florida",1984,"Girls","100m",11.7058
"Florida",1984,"Girls","1600m",293.7861
"Florida",1984,"Girls","800m",132.82512
"Florida",1984,"Girls","High Jump",1.5748
"Florida",1985,"Boys","100m",10.5024
"Florida",1985,"Boys","1600m",256.5036
"Florida",1985,"Boys","800m",113.73648
"Florida",1985,"Boys","High Jump",1.9812
"Florida",1985,"Boys","Pole Vault",3.81
"Florida",1985,"Girls","100m",11.8152
"Florida",1985,"Girls","1600m",301.64028
"Florida",1985,"Girls","800m",129.44484
"Florida",1985,"Girls","High Jump",1.6256
"Florida",1986,"Boys","100m",10.39
"Florida",1986,"Boys","1600m",255.90708
"Florida",1986,"Boys","800m",113.98503
"Florida",1986,"Boys","High Jump",1.9304
"Florida",1986,"Boys","Pole Vault",3.9624
"Florida",1986,"Girls","100m",11.78
"Florida",1986,"Girls","1600m",298.85652
"Florida",1986,"Girls","800m",133.859088
"Florida",1986,"Girls","High Jump",1.6256
"Florida",1987,"Boys","100m",10.47
"Florida",1987,"Boys","1600m",253.81926
"Florida",1987,"Boys","800m",113.3388
"Florida",1987,"Boys","High Jump",1.8796
"Florida",1987,"Boys","Pole Vault",4.1148
"Florida",1987,"Girls","100m",11.72
"Florida",1987,"Girls","1600m",296.17218
"Florida",1987,"Girls","800m",133.610538
"Florida",1987,"Girls","High Jump",1.5748
"Florida",1988,"Boys","100m",10.5
"Florida",1988,"Boys","1600m",253.809318
"Florida",1988,"Boys","800m",113.63706
"Florida",1988,"Boys","High Jump",1.9304
"Florida",1988,"Boys","Pole Vault",4.1148
"Florida",1988,"Girls","100m",11.94
"Florida",1988,"Girls","1600m",301.2426
"Florida",1988,"Girls","800m",129.7431
"Florida",1988,"Girls","High Jump",1.7018
"Florida",1989,"Boys","100m",10.57
"Florida",1989,"Boys","1600m",253.81926
"Florida",1989,"Boys","800m",111.94692
"Florida",1989,"Boys","High Jump",1.9812
"Florida",1989,"Boys","Pole Vault",4.1148
"Florida",1989,"Girls","100m",11.4
"Florida",1989,"Girls","1600m",304.82172
"Florida",1989,"Girls","800m",134.51526
"Florida",1989,"Girls","High Jump",1.5748
"Florida",1990,"Boys","100m",10.41
"Florida",1990,"Boys","1600m",251.18
"Florida",1990,"Boys","800m",110.6
"Florida",1990,"Boys","High Jump",2.032
"Florida",1990,"Boys","Pole Vault",3.9624
"Florida",1990,"Girls","100m",11.62
"Florida",1990,"Girls","1600m",311.7
"Florida",1990,"Girls","800m",137
"Florida",1990,"Girls","High Jump",1.524
"Florida",1991,"Boys","100m",10.68
"Florida",1991,"Boys","1600m",252.9
"Florida",1991,"Boys","800m",111.4
"Florida",1991,"Boys","High Jump",1.9812
"Florida",1991,"Boys","Pole Vault",4.1148
"Florida",1991,"Girls","100m",11.79
"Florida",1991,"Girls","1600m",303.6
"Florida",1991,"Girls","800m",134.9
"Florida",1991,"Girls","High Jump",1.5748
"Florida",1992,"Boys","100m",10.61
"Florida",1992,"Boys","1600m",257.54
"Florida",1992,"Boys","800m",114.3
"Florida",1992,"Boys","High Jump",2.032
"Florida",1992,"Boys","Pole Vault",3.5052
"Florida",1992,"Girls","100m",11.92
"Florida",1992,"Girls","1600m",295.72
"Florida",1992,"Girls","800m",135.25
"Florida",1992,"Girls","High Jump",1.5748
"Florida",1993,"Boys","100m",10.38
"Florida",1993,"Boys","1600m",258.2
"Florida",1993,"Boys","800m",111.8
"Florida",1993,"Boys","High Jump",2.032
"Florida",1993,"Boys","Pole Vault",3.5052
"Florida",1993,"Girls","100m",11.98
"Florida",1993,"Girls","1600m",309.6
"Florida",1993,"Girls","800m",133.09
"Florida",1993,"Girls","High Jump",1.6256
"Florida",1994,"Boys","100m",10.53
"Florida",1994,"Boys","1600m",256.6
"Florida",1994,"Boys","800m",114.5
"Florida",1994,"Boys","High Jump",1.9812
"Florida",1994,"Boys","Pole Vault",3.7338
"Florida",1994,"Girls","100m",12.16
"Florida",1994,"Girls","1600m",304.48
"Florida",1994,"Girls","800m",134.4
"Florida",1994,"Girls","High Jump",1.5748
"Florida",1995,"Boys","100m",10.48
"Florida",1995,"Boys","1600m",258.18
"Florida",1995,"Boys","800m",112.24
"Florida",1995,"Boys","High Jump",1.8796
"Florida",1995,"Boys","Pole Vault",3.9624
"Florida",1995,"Girls","100m",12.08
"Florida",1995,"Girls","1600m",301.15
"Florida",1995,"Girls","800m",134.21
"Florida",1995,"Girls","High Jump",1.5748
"Florida",1996,"Boys","100m",10.4
"Florida",1996,"Boys","1600m",256.55
"Florida",1996,"Boys","800m",113.9
"Florida",1996,"Boys","High Jump",1.9812
"Florida",1996,"Boys","Pole Vault",4.1148
"Florida",1996,"Girls","100m",12.15
"Florida",1996,"Girls","1600m",303.5
"Florida",1996,"Girls","800m",134.71
"Florida",1996,"Girls","High Jump",1.6256
"Florida",1996,"Girls","Pole Vault",2.4384
"Florida",1997,"Boys","100m",10.46
"Florida",1997,"Boys","1600m",254.44
"Florida",1997,"Boys","800m",113.3
"Florida",1997,"Boys","High Jump",1.9812
"Florida",1997,"Boys","Pole Vault",4.1148
"Florida",1997,"Girls","100m",11.72
"Florida",1997,"Girls","1600m",299.7
"Florida",1997,"Girls","800m",134.62
"Florida",1997,"Girls","High Jump",1.6256
"Florida",1997,"Girls","Pole Vault",2.5908
"Florida",1998,"Boys","100m",10.49
"Florida",1998,"Boys","1600m",255.12
"Florida",1998,"Boys","800m",110.1
"Florida",1998,"Boys","High Jump",1.9812
"Florida",1998,"Boys","Pole Vault",3.81
"Florida",1998,"Girls","100m",11.54
"Florida",1998,"Girls","1600m",299.16
"Florida",1998,"Girls","800m",132.7
"Florida",1998,"Girls","High Jump",1.5748
"Florida",1998,"Girls","Pole Vault",2.90195
"Florida",1999,"Boys","100m",10.62
"Florida",1999,"Boys","1600m",253.4
"Florida",1999,"Boys","800m",113.74
"Florida",1999,"Boys","High Jump",1.9304
"Florida",1999,"Boys","Pole Vault",4.1148
"Florida",1999,"Girls","100m",11.84
"Florida",1999,"Girls","1600m",303.51
"Florida",1999,"Girls","800m",133.2
"Florida",1999,"Girls","High Jump",1.6256
"Florida",1999,"Girls","Pole Vault",3.048
"Florida",2000,"Boys","100m",10.69
"Florida",2000,"Boys","1600m",250.85
"Florida",2000,"Boys","800m",112.5
"Florida",2000,"Boys","High Jump",1.9812
"Florida",2000,"Boys","Pole Vault",4.1148
"Florida",2000,"Girls","100m",11.78
"Florida",2000,"Girls","1600m",294.65
"Florida",2000,"Girls","800m",131.6
"Florida",2000,"Girls","High Jump",1.6256
"Florida",2000,"Girls","Pole Vault",3.2004
"Florida",2001,"Boys","100m",10.79
"Florida",2001,"Boys","1600m",252.42
"Florida",2001,"Boys","800m",114.36
"Florida",2001,"Boys","High Jump",1.9812
"Florida",2001,"Boys","Pole Vault",3.9624
"Florida",2001,"Girls","100m",11.51
"Florida",2001,"Girls","1600m",298.41
"Florida",2001,"Girls","800m",130.45
"Florida",2001,"Girls","High Jump",1.5748
"Florida",2001,"Girls","Pole Vault",3.048
"Florida",2002,"Boys","100m",10.65
"Florida",2002,"Boys","1600m",249.44
"Florida",2002,"Boys","800m",110.19
"Florida",2002,"Boys","High Jump",1.9812
"Florida",2002,"Boys","Pole Vault",4.1148
"Florida",2002,"Girls","100m",11.6
"Florida",2002,"Girls","1600m",300.5
"Florida",2002,"Girls","800m",133.54
"Florida",2002,"Girls","High Jump",1.6256
"Florida",2002,"Girls","Pole Vault",3.048
"Florida",2003,"Boys","100m",10.46
"Florida",2003,"Boys","1600m",252.68
"Florida",2003,"Boys","800m",110.77
"Florida",2003,"Boys","High Jump",1.9812
"Florida",2003,"Boys","Pole Vault",4.1148
"Florida",2003,"Girls","100m",12.06
"Florida",2003,"Girls","1600m",300
"Florida",2003,"Girls","800m",131.79
"Florida",2003,"Girls","High Jump",1.6764
"Florida",2003,"Girls","Pole Vault",3.2766
"Florida",2004,"Boys","100m",10.38
"Florida",2004,"Boys","1600m",256.23
"Florida",2004,"Boys","800m",109.75
"Florida",2004,"Boys","High Jump",1.9812
"Florida",2004,"Boys","Pole Vault",3.9624
"Florida",2004,"Girls","100m",11.68
"Florida",2004,"Girls","1600m",288.9
"Florida",2004,"Girls","800m",129.9
"Florida",2004,"Girls","High Jump",1.5748
"Florida",2004,"Girls","Pole Vault",3.429
"Florida",2005,"Boys","100m",10.32
"Florida",2005,"Boys","1600m",251.63
"Florida",2005,"Boys","800m",114.58
"Florida",2005,"Boys","High Jump",2.032
"Florida",2005,"Boys","Pole Vault",4.2672
"Florida",2005,"Girls","100m",11.67
"Florida",2005,"Girls","1600m",294.29
"Florida",2005,"Girls","800m",132.3
"Florida",2005,"Girls","High Jump",1.524
"Florida",2005,"Girls","Pole Vault",3.5052
"Florida",2006,"Boys","100m",10.31
"Florida",2006,"Boys","1600m",255.22
"Florida",2006,"Boys","800m",113.5
"Florida",2006,"Boys","High Jump",1.9304
"Florida",2006,"Boys","Pole Vault",4.1148
